,GM_DATE,HOME_TEAM,SPREAD_1,ODDS_1,SPREAD_2,ODDS_2,SPREAD_3,ODDS_3,SPREAD_4,ODDS_4
3650,2018-04-05,Cleveland,,-,,-,,-,,-
3651,2018-04-05,Milwaukee,,-,,-,,-,,-
3652,2018-04-05,Utah,,-,,-,,-,,-
3653,2018-04-05,Denver,,-,,-,,-,,-
3654,2018-04-06,Memphis,,-,,-,,-,,-
3655,2018-04-06,L.A. Lakers,,-,,-,,-,,-
3656,2018-04-06,Phoenix,,-,,-,,-,,-
3657,2018-04-06,New York,,-,,-,,-,,-
3658,2018-04-06,Toronto,,-,,-,,-,,-
3659,2018-04-06,Philadelphia,,-,,-,,-,,-
3660,2018-04-06,Washington,,-,,-,,-,,-
3661,2018-04-06,Detroit,,-,,-,,-,,-
3662,2018-04-06,Orlando,,-,,-,,-,,-
3663,2018-04-06,Boston,,-,,-,,-,,-
3664,2018-04-07,San Antonio,,-,,-,,-,,-
3665,2018-04-07,L.A. Clippers,,-,,-,,-,,-
3666,2018-04-07,New York,,-,,-,,-,,-
3667,2018-04-07,Chicago,,-,,-,,-,,-
3668,2018-04-07,Golden State,,-,,-,,-,,-
3669,2018-04-07,Houston,,-,,-,,-,,-
3670,2018-04-08,Phoenix,,-,,-,,-,,-
3671,2018-04-08,Toronto,,-,,-,,-,,-
3672,2018-04-08,Memphis,,-,,-,,-,,-
3673,2018-04-08,L.A. Lakers,,-,,-,,-,,-
3674,2018-04-08,Charlotte,,-,,-,,-,,-
3675,2018-04-08,Philadelphia,,-,,-,,-,,-
3676,2018-04-08,Boston,,-,,-,,-,,-
3677,2018-04-09,L.A. Clippers,,-,,-,,-,,-
3678,2018-04-09,San Antonio,,-,,-,,-,,-
3679,2018-04-09,Denver,,-,,-,,-,,-
3680,2018-04-09,Milwaukee,,-,,-,,-,,-
3681,2018-04-09,Detroit,,-,,-,,-,,-
3682,2018-04-09,Miami,,-,,-,,-,,-
3683,2018-04-09,Brooklyn,,-,,-,,-,,-
3684,2018-04-09,New York,,-,,-,,-,,-
3685,2018-04-09,Minnesota,,-,,-,,-,,-
3686,2018-04-10,L.A. Lakers,,-,,-,,-,,-
3687,2018-04-10,Indiana,,-,,-,,-,,-
3688,2018-04-10,Atlanta,,-,,-,,-,,-
3689,2018-04-10,Washington,,-,,-,,-,,-
3690,2018-04-10,Dallas,,-,,-,,-,,-
3691,2018-04-10,Utah,,-,,-,,-,,-
3692,2018-04-11,Chicago,-5,-110,,-,,-,,-
3693,2018-04-11,Boston,-4½,-110,,-,,-,,-
3694,2018-04-11,Sacramento,+2½,-110,,-,,-,,-
3695,2018-04-11,Portland,+2,-110,,-,,-,,-
3696,2018-04-11,Orlando,-6,-110,,-,,-,,-
3697,2018-04-11,L.A. Clippers,+2½,-110,,-,,-,,-
3698,2018-04-11,Oklahoma City,+16½,-110,,-,,-,,-
3699,2018-04-11,Miami,+2½,-110,,-,,-,,-
3700,2018-04-11,Cleveland,+8,-110,,-,,-,,-
3701,2018-04-11,New Orleans,+3½,-110,,-,,-,,-
3702,2018-04-11,Minnesota,+4,-110,,-,,-,,-
3703,2018-04-11,Philadelphia,+6,-115,,-,,-,,-
3704,2018-04-14,Golden State,+8,-110,,-,,-,,-
3705,2018-04-14,Toronto,+8,-110,,-,,-,,-
3706,2018-04-14,Philadelphia,+5½,-110,,-,,-,,-
3707,2018-04-14,Portland,+5,-105,,-,,-,,-
3708,2018-04-15,Boston,+4,-115,,-,,-,,-
3709,2018-04-15,Cleveland,+7,-110,,-,,-,,-
3710,2018-04-15,Oklahoma City,+4,-110,,-,,-,,-
3711,2018-04-15,Houston,+11½,-110,,-,,-,,-
3712,2018-04-16,Philadelphia,+6½,-110,,-,,-,,-
3713,2018-04-16,Golden State,+9,-110,,-,,-,,-
3714,2018-04-17,Toronto,+7,-110,,-,,-,,-
3715,2018-04-17,Boston,+1,-115,,-,,-,,-
3716,2018-04-17,Portland,+6,-110,,-,,-,,-
3717,2018-04-18,Oklahoma City,+3½,-110,,-,,-,,-
3718,2018-04-18,Houston,+10½,-115,,-,,-,,-
3719,2018-04-18,Cleveland,+8,-110,,-,,-,,-
3720,2018-04-19,New Orleans,+3½,-110,,-,,-,,-
3721,2018-04-19,Miami,-2½,-110,,-,,-,,-
3722,2018-04-19,San Antonio,-3,-110,,-,,-,,-
3723,2018-04-20,Indiana,+1½,-110,,-,,-,,-
3724,2018-04-20,Washington,+1,-110,,-,,-,,-
3725,2018-04-20,Milwaukee,+5,-110,,-,,-,,-
3726,2018-04-21,Minnesota,-6,-110,,-,,-,,-
3727,2018-04-21,Utah,+5,-110,,-,,-,,-
3728,2018-04-21,Miami,-4,-110,,-,,-,,-
3729,2018-04-21,New Orleans,+6½,-110,,-,,-,,-
3730,2018-04-22,Milwaukee,+5½,-105,,-,,-,,-
3731,2018-04-22,San Antonio,-5½,-110,,-,,-,,-
3732,2018-04-22,Washington,-1½,-105,,-,,-,,-
3733,2018-04-22,Indiana,-1½,-110,,-,,-,,-
3734,2018-04-23,Minnesota,-6,-110,,-,,-,,-
3735,2018-04-23,Utah,+5,-115,,-,,-,,-
3736,2018-04-24,Boston,+4½,-110,,-,,-,,-
3737,2018-04-24,Philadelphia,+10,-110,,-,,-,,-
3738,2018-04-24,Golden State,+11,-110,,-,,-,,-
3739,2018-04-25,Oklahoma City,+2½,-115,,-,,-,,-
3740,2018-04-25,Houston,+12,-105,,-,,-,,-
3741,2018-04-25,Cleveland,+6½,-110,,-,,-,,-
3742,2018-04-25,Toronto,+7,-110,,-,,-,,-
3743,2018-04-26,Milwaukee,+4½,-105,,-,,-,,-
3744,2018-04-27,Washington,-2,-110,,-,,-,,-
3745,2018-04-27,Indiana,+1½,-105,,-,,-,,-
3746,2018-04-27,Utah,+6½,-110,,-,,-,,-
3747,2018-04-28,Boston,+5,-110,,-,,-,,-
3748,2018-04-28,Golden State,+7½,-115,,-,,-,,-
3749,2018-04-29,Cleveland,+5½,-115,,-,,-,,-
3750,2018-04-29,Houston,+11½,-110,,-,,-,,-
3751,2018-04-30,Boston,-4½,-115,,-,,-,,-
3752,2018-05-01,Toronto,+7,-110,,-,,-,,-
3753,2018-05-01,Golden State,+11,-110,,-,,-,,-
3754,2018-05-02,Houston,+10½,-110,,-,,-,,-
3755,2018-05-03,Toronto,+7,-110,,-,,-,,-
3756,2018-05-03,Boston,-3½,-110,,-,,-,,-
3757,2018-05-04,New Orleans,-5,-110,,-,,-,,-
3758,2018-05-04,Utah,-4½,-110,,-,,-,,-
3759,2018-05-05,Philadelphia,+9½,-110,,-,,-,,-
3760,2018-05-05,Cleveland,+4½,-110,,-,,-,,-
3761,2018-05-06,Utah,-6,-110,,-,,-,,-
3762,2018-05-06,New Orleans,-6,-110,,-,,-,,-
3763,2018-05-07,Philadelphia,+7,-110,,-,,-,,-
3764,2018-05-07,Cleveland,+5,-110,,-,,-,,-
3765,2018-05-08,Houston,+12,-115,,-,,-,,-
3766,2018-05-08,Golden State,+12,-110,,-,,-,,-
3767,2018-05-09,Boston,+1½,-110,,-,,-,,-
3768,2018-05-13,Boston,-1,-105,,-,,-,,-
3769,2018-05-14,Houston,+2,-110,,-,,-,,-
3770,2018-05-15,Boston,+1,-115,,-,,-,,-
3771,2018-05-16,Houston,+1½,-105,,-,,-,,-
3772,2018-05-19,Cleveland,+6½,-110,,-,,-,,-
3773,2018-05-20,Golden State,+7½,-110,,-,,-,,-
3774,2018-05-21,Cleveland,+7,-110,,-,,-,,-
3775,2018-05-22,Golden State,+8,-115,,-,,-,,-
3776,2018-05-23,Boston,+1½,-110,,-,,-,,-
3777,2018-05-24,Houston,-1,-110,,-,,-,,-
3778,2018-05-25,Cleveland,+7,-110,,-,,-,,-
3779,2018-05-26,Golden State,+12½,-110,,-,,-,,-
3780,2018-05-27,Boston,+2½,-105,,-,,-,,-
3781,2018-05-28,Houston,-6,-110,,-,,-,,-
3782,2018-05-31,Golden State,+12½,-105,,-,,-,,-
3783,2018-06-03,Golden State,+11½,-115,,-,,-,,-
3784,2018-06-06,Cleveland,-3½,-110,,-,,-,,-
3785,2018-06-08,Cleveland,-4,-110,,-,,-,,-
3786,2019-10-22,Toronto,+6½,-110,,-,,-,,-
3787,2019-10-22,L.A. Clippers,-3½,-110,,-,,-,,-
3788,2019-10-23,Portland,-1½,-110,,-,,-,,-
3789,2019-10-23,Phoenix,+1,-105,,-,,-,,-
3790,2019-10-23,Utah,+9,-110,,-,,-,,-
3791,2019-10-23,San Antonio,+10½,-110,,-,,-,,-
3792,2019-10-23,Brooklyn,+3½,-115,,-,,-,,-
3793,2019-10-23,Dallas,+9,-110,,-,,-,,-
3794,2019-10-23,Philadelphia,+5½,-105,,-,,-,,-
3795,2019-10-23,Charlotte,-3½,-110,,-,,-,,-
3796,2019-10-23,Orlando,+9½,-110,,-,,-,,-
3797,2019-10-23,Indiana,+7½,-115,,-,,-,,-
3798,2019-10-23,Miami,+6½,-110,,-,,-,,-
3799,2019-10-24,Detroit,+1½,-110,,-,,-,,-
3800,2019-10-24,Houston,+1½,-110,,-,,-,,-
3801,2019-10-24,Golden State,-1½,-110,,-,,-,,-
3802,2019-10-25,Denver,+12,-110,,-,,-,,-
3803,2019-10-25,L.A. Lakers,+3½,-110,,-,,-,,-
3804,2019-10-25,Sacramento,-1½,-110,,-,,-,,-
3805,2019-10-25,Memphis,-2,-105,,-,,-,,-
3806,2019-10-25,Brooklyn,+8,-115,,-,,-,,-
3807,2019-10-25,Oklahoma City,+8½,-110,,-,,-,,-
3808,2019-10-25,Charlotte,-5,-110,,-,,-,,-
3809,2019-10-25,Boston,+2½,-110,,-,,-,,-
3810,2019-10-25,New Orleans,+2,-110,,-,,-,,-
3811,2019-10-26,Milwaukee,+11½,-110,,-,,-,,-
3812,2019-10-26,Detroit,-4,-115,,-,,-,,-
3813,2019-10-26,New York,-5,-110,,-,,-,,-
3814,2019-10-26,Atlanta,-2,-105,,-,,-,,-
3815,2019-10-26,Cleveland,-5,-105,,-,,-,,-
3816,2019-10-26,Chicago,-3,-110,,-,,-,,-
3817,2019-10-26,Houston,+12,-110,,-,,-,,-
3818,2019-10-26,San Antonio,+11½,-110,,-,,-,,-
3819,2019-10-26,Utah,+9,-105,,-,,-,,-
3820,2019-10-26,Phoenix,-10,-110,,-,,-,,-
3821,2019-10-27,L.A. Lakers,+13½,-110,,-,,-,,-
3822,2019-10-27,Dallas,+2½,-105,,-,,-,,-
3823,2019-10-27,Oklahoma City,-1,-105,,-,,-,,-
3824,2019-10-27,Memphis,-4,-115,,-,,-,,-
3825,2019-10-27,Minnesota,+7,-110,,-,,-,,-
3826,2019-10-28,L.A. Clippers,+15½,-110,,-,,-,,-
3827,2019-10-28,Sacramento,-5,-110,,-,,-,,-
3828,2019-10-28,San Antonio,+6,-110,,-,,-,,-
3829,2019-10-28,Houston,+10,-115,,-,,-,,-
3830,2019-10-28,Milwaukee,+15½,-110,,-,,-,,-
3831,2019-10-28,Phoenix,-5,-110,,-,,-,,-
3832,2019-10-28,Toronto,+5,-115,,-,,-,,-
3833,2019-10-28,Atlanta,-7,-110,,-,,-,,-
3834,2019-10-28,New York,-2,-110,,-,,-,,-
3835,2019-10-28,Detroit,-2,-110,,-,,-,,-
3836,2019-10-28,New Orleans,+2½,-110,,-,,-,,-
3837,2019-10-29,Miami,+8½,-110,,-,,-,,-
3838,2019-10-29,Denver,+5,-105,,-,,-,,-
3839,2019-10-29,L.A. Lakers,+11½,-110,,-,,-,,-
3840,2019-10-30,Oklahoma City,-1½,-110,,-,,-,,-
3841,2019-10-30,Golden State,+5½,-110,,-,,-,,-
3842,2019-10-30,Utah,+7,-110,,-,,-,,-
3843,2019-10-30,Sacramento,+7½,-110,,-,,-,,-
3844,2019-10-30,Washington,-8,-110,,-,,-,,-
3845,2019-10-30,Orlando,+9½,-105,,-,,-,,-
3846,2019-10-30,Brooklyn,+3,-115,,-,,-,,-
3847,2019-10-30,Toronto,+9½,-110,,-,,-,,-
3848,2019-10-30,Cleveland,-2,-105,,-,,-,,-
3849,2019-10-30,Philadelphia,+7,-110,,-,,-,,-
3850,2019-10-30,Boston,-3½,-105,,-,,-,,-
3851,2019-10-31,Atlanta,-6½,-115,,-,,-,,-
3852,2019-10-31,New Orleans,-4,-105,,-,,-,,-
3853,2019-10-31,L.A. Clippers,+5,-110,,-,,-,,-
3854,2019-11-01,Sacramento,-4½,-110,,-,,-,,-
3855,2019-11-01,Golden State,-7,-110,,-,,-,,-
3856,2019-11-01,Dallas,+1,-115,,-,,-,,-
3857,2019-11-01,Chicago,+4½,-110,,-,,-,,-
3858,2019-11-01,Indiana,+7,-110,,-,,-,,-
3859,2019-11-01,Orlando,-4½,-110,,-,,-,,-
3860,2019-11-01,Brooklyn,-4½,-110,,-,,-,,-
3861,2019-11-01,Boston,+9,-110,,-,,-,,-
3862,2019-11-02,Oklahoma City,+2½,-115,,-,,-,,-
3863,2019-11-02,Detroit,-4,-115,,-,,-,,-
3864,2019-11-02,Orlando,-4,-105,,-,,-,,-
3865,2019-11-02,Memphis,-3,-110,,-,,-,,-
3866,2019-11-02,Washington,+3,-110,,-,,-,,-
3867,2019-11-02,Milwaukee,+6½,-110,,-,,-,,-
3868,2019-11-02,Golden State,-6,-110,,-,,-,,-
3869,2019-11-02,Portland,-1,-105,,-,,-,,-
3870,2019-11-03,Cleveland,-5½,-110,,-,,-,,-
3871,2019-11-03,L.A. Clippers,+4½,-110,,-,,-,,-
3872,2019-11-03,San Antonio,-1½,-110,,-,,-,,-
3873,2019-11-03,Miami,-3,-110,,-,,-,,-
3874,2019-11-03,Indiana,+2,-110,,-,,-,,-
3875,2019-11-03,New York,-1½,-110,,-,,-,,-
3876,2019-11-04,Washington,+4,-110,,-,,-,,-
3877,2019-11-04,Brooklyn,+3½,-105,,-,,-,,-
3878,2019-11-04,Minnesota,-7½,-115,,-,,-,,-
3879,2019-11-04,Memphis,-6,-110,,-,,-,,-
3880,2019-11-04,Phoenix,-1,+105,,-,,-,,-
3881,2019-11-04,Golden State,-12,-110,,-,,-,,-
3882,2019-11-05,Denver,+5,-110,,-,,-,,-
3883,2019-11-05,Cleveland,-6,-110,,-,,-,,-
3884,2019-11-05,Charlotte,-2½,-110,,-,,-,,-
3885,2019-11-05,Atlanta,-5½,-110,,-,,-,,-
3886,2019-11-05,Oklahoma City,+3,-115,,-,,-,,-
3887,2019-11-05,Chicago,-7,-115,,-,,-,,-
3888,2019-11-06,Utah,+2½,-105,,-,,-,,-
3889,2019-11-06,Dallas,+6½,-105,,-,,-,,-
3890,2019-11-06,L.A. Clippers,-6½,-110,,-,,-,,-
3891,2019-11-06,Memphis,-3½,-105,,-,,-,,-
3892,2019-11-06,Atlanta,-1,+100,,-,,-,,-
3893,2019-11-06,Houston,+16,-110,,-,,-,,-
3894,2019-11-06,Toronto,+8,-110,,-,,-,,-
3895,2019-11-06,Indiana,+3,-110,,-,,-,,-
3896,2019-11-06,Detroit,+3½,-110,,-,,-,,-
3897,2019-11-08,L.A. Lakers,+8½,-110,,-,,-,,-
3898,2019-11-08,Portland,+3½,-115,,-,,-,,-
3899,2019-11-08,Denver,+5½,-115,,-,,-,,-
3900,2019-11-08,Utah,-2,-110,,-,,-,,-
3901,2019-11-08,Dallas,+11,-115,,-,,-,,-
3902,2019-11-08,Minnesota,+11½,-110,,-,,-,,-
3903,2019-11-08,Atlanta,-3,-110,,-,,-,,-
3904,2019-11-08,Orlando,+7½,-110,,-,,-,,-
3905,2019-11-08,Washington,+5,-110,,-,,-,,-
3906,2019-11-08,Indiana,+6,-110,,-,,-,,-
3907,2019-11-08,New Orleans,-2,-110,,-,,-,,-
3908,2019-11-09,Chicago,-6½,-110,,-,,-,,-
3909,2019-11-09,Memphis,-5½,-110,,-,,-,,-
3910,2019-11-09,Oklahoma City,+12½,-110,,-,,-,,-
3911,2019-11-09,Charlotte,-2,-110,,-,,-,,-
3912,2019-11-09,San Antonio,+2,-110,,-,,-,,-
3913,2019-11-10,L.A. Lakers,+10½,-110,,-,,-,,-
3914,2019-11-10,Phoenix,+3,-115,,-,,-,,-
3915,2019-11-10,New York,+2½,-110,,-,,-,,-
3916,2019-11-10,Portland,+9,-110,,-,,-,,-
3917,2019-11-10,Philadelphia,+14,-110,,-,,-,,-
3918,2019-11-10,Orlando,+5,-110,,-,,-,,-
3919,2019-11-10,Minnesota,-4,-110,,-,,-,,-
3920,2019-11-10,Oklahoma City,-8½,-110,,-,,-,,-
3921,2019-11-11,L.A. Clippers,+9½,-110,,-,,-,,-
3922,2019-11-11,Detroit,+4,-110,,-,,-,,-
3923,2019-11-11,Boston,+3,-110,,-,,-,,-
3924,2019-11-11,San Antonio,+10½,-110,,-,,-,,-
3925,2019-11-11,New Orleans,-7½,-110,,-,,-,,-
3926,2019-11-11,Golden State,-8,-110,,-,,-,,-
3927,2019-11-12,Utah,+6½,-110,,-,,-,,-
3928,2019-11-12,Denver,+10½,-110,,-,,-,,-
3929,2019-11-12,Sacramento,-1½,-110,,-,,-,,-
3930,2019-11-12,Phoenix,-3½,-115,,-,,-,,-
3931,2019-11-12,Philadelphia,+11,-110,,-,,-,,-
3932,2019-11-12,Miami,+9,-110,,-,,-,,-
3933,2019-11-12,Chicago,+6½,-110,,-,,-,,-
3934,2019-11-12,Indiana,+1½,-110,,-,,-,,-
3935,2019-11-13,Orlando,+2½,-110,,-,,-,,-
3936,2019-11-13,Charlotte,+2½,-110,,-,,-,,-
3937,2019-11-13,Houston,+2½,-115,,-,,-,,-
3938,2019-11-13,Boston,+7,-105,,-,,-,,-
3939,2019-11-13,Minnesota,+1½,-110,,-,,-,,-
3940,2019-11-13,Portland,+3½,-110,,-,,-,,-
3941,2019-11-13,L.A. Lakers,+9,-110,,-,,-,,-
3942,2019-11-14,Denver,+7½,-105,,-,,-,,-
3943,2019-11-14,Phoenix,+8,-110,,-,,-,,-
3944,2019-11-14,New Orleans,-4,-105,,-,,-,,-
3945,2019-11-14,Cleveland,-4½,-110,,-,,-,,-
3946,2019-11-14,Milwaukee,+11½,-110,,-,,-,,-
3947,2019-11-14,New York,-7½,-110,,-,,-,,-
3948,2019-11-15,Memphis,-7½,-110,,-,,-,,-
3949,2019-11-15,L.A. Lakers,+10½,-110,,-,,-,,-
3950,2019-11-15,Golden State,-7,-110,,-,,-,,-
3951,2019-11-15,Oklahoma City,-3½,-110,,-,,-,,-
3952,2019-11-15,Minnesota,+5½,-110,,-,,-,,-
3953,2019-11-15,Orlando,+2½,-115,,-,,-,,-
3954,2019-11-15,Charlotte,-4,-110,,-,,-,,-
3955,2019-11-15,Houston,+6,-110,,-,,-,,-
3956,2019-11-16,Chicago,+3½,-105,,-,,-,,-
3957,2019-11-16,Indiana,-7½,-110,,-,,-,,-
3958,2019-11-16,New York,+4,-110,,-,,-,,-
3959,2019-11-16,Minnesota,+2½,-110,,-,,-,,-
3960,2019-11-16,Miami,+8,-110,,-,,-,,-
3961,2019-11-16,Dallas,+4½,-110,,-,,-,,-
3962,2019-11-16,San Antonio,+1½,-110,,-,,-,,-
3963,2019-11-16,L.A. Clippers,+9,-110,,-,,-,,-
3964,2019-11-17,New Orleans,+3½,-105,,-,,-,,-
3965,2019-11-17,L.A. Lakers,+15,-110,,-,,-,,-
3966,2019-11-17,Orlando,+6,-110,,-,,-,,-
3967,2019-11-17,Memphis,-6½,-110,,-,,-,,-
3968,2019-11-17,Sacramento,-3,-110,,-,,-,,-
3969,2019-11-17,Cleveland,-7,-115,,-,,-,,-
3970,2019-11-18,L.A. Clippers,+7½,-110,,-,,-,,-
3971,2019-11-18,Utah,+9,-110,,-,,-,,-
3972,2019-11-18,Dallas,+4½,-105,,-,,-,,-
3973,2019-11-18,Houston,+7½,-110,,-,,-,,-
3974,2019-11-18,Phoenix,+2½,-115,,-,,-,,-
3975,2019-11-18,Toronto,+8½,-115,,-,,-,,-
3976,2019-11-18,Brooklyn,+2½,-110,,-,,-,,-
3977,2019-11-18,New York,+5½,-110,,-,,-,,-
3978,2019-11-18,Chicago,-8½,-110,,-,,-,,-
3979,2019-11-19,New Orleans,+3,-105,,-,,-,,-
3980,2019-11-19,Memphis,+6½,-110,,-,,-,,-
3981,2019-11-19,Sacramento,+3,-110,,-,,-,,-
3982,2019-11-19,L.A. Lakers,+11,-110,,-,,-,,-
3983,2019-11-20,Chicago,-1,-110,,-,,-,,-
3984,2019-11-20,L.A. Clippers,+7½,-110,,-,,-,,-
3985,2019-11-20,Denver,+1,-110,,-,,-,,-
3986,2019-11-20,Minnesota,-3,-110,,-,,-,,-
3987,2019-11-20,Toronto,+3,-110,,-,,-,,-
3988,2019-11-20,Washington,-2½,-110,,-,,-,,-
3989,2019-11-20,Dallas,+14½,-110,,-,,-,,-
3990,2019-11-20,Atlanta,-11,-110,,-,,-,,-
3991,2019-11-20,Miami,+9½,-110,,-,,-,,-
3992,2019-11-20,Philadelphia,+13,-110,,-,,-,,-
3993,2019-11-20,Brooklyn,+4½,-110,,-,,-,,-
3994,2019-11-21,Milwaukee,+14,-110,,-,,-,,-
3995,2019-11-21,Phoenix,+3,-110,,-,,-,,-
3996,2019-11-22,Oklahoma City,-4½,-110,,-,,-,,-
3997,2019-11-22,Utah,+16,-110,,-,,-,,-
3998,2019-11-22,Denver,+5,-110,,-,,-,,-
3999,2019-11-22,Dallas,+10,-110,,-,,-,,-
4000,2019-11-22,L.A. Clippers,+5½,-115,,-,,-,,-
4001,2019-11-22,Chicago,-4½,-105,,-,,-,,-
4002,2019-11-22,Brooklyn,+2,-110,,-,,-,,-
4003,2019-11-22,Washington,+6,-115,,-,,-,,-
4004,2019-11-22,Detroit,+6½,-110,,-,,-,,-
4005,2019-11-22,Philadelphia,+7,-110,,-,,-,,-
4006,2019-11-23,Utah,+5½,-110,,-,,-,,-
4007,2019-11-23,Milwaukee,+13,-110,,-,,-,,-
4008,2019-11-23,Memphis,-8,-110,,-,,-,,-
4009,2019-11-23,Atlanta,-7,-110,,-,,-,,-
4010,2019-11-23,Cleveland,-6½,-110,,-,,-,,-
4011,2019-11-23,Philadelphia,+5½,-110,,-,,-,,-
4012,2019-11-23,Indiana,+6½,-110,,-,,-,,-
4013,2019-11-23,Charlotte,-2,-110,,-,,-,,-
4014,2019-11-23,Minnesota,+4½,-110,,-,,-,,-
4015,2019-11-23,New York,-2½,-110,,-,,-,,-
4016,2019-11-24,Houston,+5½,-110,,-,,-,,-
4017,2019-11-24,Washington,+2,-110,,-,,-,,-
4018,2019-11-24,New York,-2½,-105,,-,,-,,-
4019,2019-11-24,Denver,+11,-110,,-,,-,,-
4020,2019-11-24,L.A. Clippers,+13,-110,,-,,-,,-
4021,2019-11-25,Milwaukee,+9,-110,,-,,-,,-
4022,2019-11-25,Golden State,-7½,-110,,-,,-,,-
4023,2019-11-25,San Antonio,-4½,-105,,-,,-,,-
4024,2019-11-25,Chicago,-1,-110,,-,,-,,-
4025,2019-11-25,Atlanta,-4½,-110,,-,,-,,-
4026,2019-11-25,Detroit,+4½,-110,,-,,-,,-
4027,2019-11-25,Boston,+6,-110,,-,,-,,-
4028,2019-11-25,Toronto,-1½,-115,,-,,-,,-
4029,2019-11-25,Cleveland,+1,-110,,-,,-,,-
4030,2019-11-25,Indiana,+10,-110,,-,,-,,-
4031,2019-11-25,Miami,+10½,-115,,-,,-,,-
4032,2019-11-26,Dallas,-1½,-110,,-,,-,,-
4033,2019-11-26,Denver,+10½,-110,,-,,-,,-
4034,2019-11-27,Houston,+7½,-110,,-,,-,,-
4035,2019-11-27,Portland,+3,-110,,-,,-,,-
4036,2019-11-27,Golden State,-2½,-110,,-,,-,,-
4037,2019-11-27,New Orleans,-6½,-115,,-,,-,,-
4038,2019-11-27,Phoenix,+6½,-110,,-,,-,,-
4039,2019-11-27,San Antonio,+3,-110,,-,,-,,-
4040,2019-11-27,Memphis,-6,-110,,-,,-,,-
4041,2019-11-27,Boston,+8½,-115,,-,,-,,-
4042,2019-11-27,Toronto,+9½,-110,,-,,-,,-
4043,2019-11-27,Charlotte,-4,-110,,-,,-,,-
4044,2019-11-27,Cleveland,+1,-115,,-,,-,,-
4045,2019-11-27,Philadelphia,+9½,-110,,-,,-,,-
4046,2019-11-27,Indiana,+1,-110,,-,,-,,-
4047,2019-11-27,Milwaukee,+14½,-115,,-,,-,,-
4048,2019-11-29,L.A. Lakers,+11½,-110,,-,,-,,-
4049,2019-11-29,Portland,+7,-115,,-,,-,,-
4050,2019-11-29,Phoenix,-2,-110,,-,,-,,-
4051,2019-11-29,San Antonio,-5,-115,,-,,-,,-
4052,2019-11-29,Memphis,-7,-110,,-,,-,,-
4053,2019-11-29,Miami,+11½,-110,,-,,-,,-
4054,2019-11-29,Oklahoma City,+4½,-105,,-,,-,,-
4055,2019-11-29,Cleveland,-11½,-110,,-,,-,,-
4056,2019-11-29,New York,-6,-110,,-,,-,,-
4057,2019-11-29,Orlando,-3,-110,,-,,-,,-
4058,2019-11-29,Detroit,+8,-105,,-,,-,,-
4059,2019-11-29,Brooklyn,-4½,-110,,-,,-,,-
4060,2019-11-29,Indiana,+11,-110,,-,,-,,-
4061,2019-11-30,Sacramento,-4,-105,,-,,-,,-
4062,2019-11-30,Philadelphia,+6½,-110,,-,,-,,-
4063,2019-11-30,Milwaukee,+14,-110,,-,,-,,-
4064,2019-11-30,Houston,+14,-110,,-,,-,,-
4065,2019-12-01,Orlando,+8,-115,,-,,-,,-
4066,2019-12-01,L.A. Clippers,+12½,-110,,-,,-,,-
4067,2019-12-01,Toronto,+2,-110,,-,,-,,-
4068,2019-12-01,New Orleans,+2½,-105,,-,,-,,-
4069,2019-12-01,L.A. Lakers,+6½,-110,,-,,-,,-
4070,2019-12-01,Detroit,+2½,-110,,-,,-,,-
4071,2019-12-01,Minnesota,+12,-110,,-,,-,,-
4072,2019-12-01,New York,-7½,-110,,-,,-,,-
4073,2019-12-01,Brooklyn,-4,-110,,-,,-,,-
4074,2019-12-02,Philadelphia,+5,-115,,-,,-,,-
4075,2019-12-02,Charlotte,-4,-105,,-,,-,,-
4076,2019-12-02,Atlanta,+6½,-110,,-,,-,,-
4077,2019-12-02,Memphis,-10,-110,,-,,-,,-
4078,2019-12-02,Milwaukee,+17,-110,,-,,-,,-
4079,2019-12-02,Sacramento,+4½,-110,,-,,-,,-
4080,2019-12-03,L.A. Clippers,+9,-110,,-,,-,,-
4081,2019-12-03,Denver,+2½,-110,,-,,-,,-
4082,2019-12-03,San Antonio,-7,-110,,-,,-,,-
4083,2019-12-03,Cleveland,-3½,-105,,-,,-,,-
4084,2019-12-03,New Orleans,-4½,-110,,-,,-,,-
4085,2019-12-03,Washington,+1,-115,,-,,-,,-
4086,2019-12-03,Toronto,+5½,-115,,-,,-,,-
4087,2019-12-04,Oklahoma City,-1,-110,,-,,-,,-
4088,2019-12-04,Portland,+5,-110,,-,,-,,-
4089,2019-12-04,Utah,+2,-110,,-,,-,,-
4090,2019-12-04,Dallas,+5,-105,,-,,-,,-
4091,2019-12-04,Chicago,+6½,-110,,-,,-,,-
4092,2019-12-04,Detroit,-8½,-115,,-,,-,,-
4093,2019-12-04,Atlanta,-3,-105,,-,,-,,-
4094,2019-12-04,Charlotte,+2½,-105,,-,,-,,-
4095,2019-12-04,Orlando,-1½,-110,,-,,-,,-
4096,2019-12-04,Boston,+5½,-110,,-,,-,,-
4097,2019-12-05,Washington,-8,-105,,-,,-,,-
4098,2019-12-05,Toronto,+2,-110,,-,,-,,-
4099,2019-12-05,New York,-8½,-110,,-,,-,,-
4100,2019-12-05,New Orleans,+4½,-110,,-,,-,,-
4101,2019-12-06,Boston,+3½,-110,,-,,-,,-
4102,2019-12-06,Portland,-4½,-110,,-,,-,,-
